x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,k
430.5059576640608,425.2553618976547,420.00476613124863,414.7541703648426,409.5035745984365,404.2529788320304,399.0023830656243,393.7517872992182,388.5011915328122,383.2505957664061,19.04545778210761
391.3215985764649,389.9894387188184,388.6572788611719,387.3251190035254,385.99295914587896,384.66079928823245,383.32863943058595,381.9964795729395,380.664319715293,379.3321598576465,75.06606615265287
389.3979002732037,388.2581102458833,387.1183202185629,385.9785301912426,384.83874016392224,383.69895013660187,382.5591601092815,381.4193700819611,380.27958005464075,379.1397900273204,87.7354579378964
393.55940583483084,392.0034652513478,390.4475246678647,388.8915840843816,387.3356435008985,385.7797029174154,384.2237623339323,382.66782175044926,381.11188116696616,379.5559405834831,64.26980635477918
383.68998130605064,383.1209831754456,382.55198504484054,381.9829869142354,381.41398878363043,380.8449906530253,380.27599252242027,379.7069943918152,379.1379962612101,378.56899813060505,175.74750183038586
390.2924624628001,389.06321621652006,387.83396997024005,386.60472372396003,385.37547747768,384.14623123140007,382.91698498512005,381.68773873884004,380.45849249256,379.22924624628,81.35066533871786
393.10872953299213,391.5978565796929,390.0869836263937,388.5761106730945,387.0652377197953,385.55436476649606,384.04349181319685,382.53261885989764,381.0217459065984,379.5108729532992,66.18690193747615
386.4360267295119,385.59242405656073,384.74882138360954,383.90521871065835,383.06161603770715,382.21801336475596,381.37441069180477,380.5308080188536,379.6872053459024,378.8436026729512,118.5392166316497
404.1884001396938,401.5695601257244,398.950720111755,396.33188009778564,393.7130400838163,391.0942000698469,388.4753600558775,385.85652004190814,383.2376800279388,380.61884001396936,38.18484499495253
383.8671881183807,383.2804693065426,382.69375049470455,382.1070316828665,381.5203128710284,380.93359405919034,380.3468752473523,379.7601564355142,379.17343762367614,378.58671881183807,170.43939615080794
418.14431280544306,414.12988152489874,410.11545024435446,406.10101896381013,402.08658768326586,398.07215640272153,394.0577251221772,390.04329384163293,386.0288625610886,382.01443128054433,24.910128735954164
382.82212652460714,382.33991387214644,381.85770121968574,381.37548856722503,380.8932759147643,380.41106326230357,379.92885060984287,379.44663795738217,378.9644253049214,378.4822126524607,207.37738732010345
384.08091432953347,383.4728228965801,382.86473146362675,382.25664003067345,381.6485485977201,381.04045716476674,380.4323657318134,379.82427429886,379.2161828659067,378.60809143295336,164.44895385933148
398.10327603453914,396.09294843108523,394.08262082763133,392.07229322417743,390.0619656207235,388.05163801726957,386.04131041381567,384.0309828103617,382.0206552069078,380.0103276034539,49.74313630683448
468.0542028840342,459.04878259563077,450.04336230722737,441.03794201882397,432.0325217304205,423.0271014420171,414.02168115361366,405.01626086521026,396.01084057680686,387.0054202884034,11.10442342472048
383.77726497751246,383.1995384797612,382.62181198200994,382.0440854842587,381.46635898650743,380.88863248875623,380.310905991005,379.7331794932537,379.1554529955025,378.57772649775126,173.09228569096683
384.6062647613111,383.94563828517994,383.28501180904885,382.62438533291777,381.9637588567866,381.30313238065554,380.6425059045244,379.9818794283933,379.3212529522622,378.6606264761311,151.37146876952343
384.41842617773824,383.7765835599644,383.1347409421906,382.4928983244168,381.85105570664297,381.2092130888691,380.5673704710953,379.92552785332146,379.28368523554764,378.6418426177738,155.80143360819747
384.0881292258711,383.479316303284,382.8705033806969,382.2616904581098,381.65287753552263,381.0440646129356,380.4352516903484,379.8264387677613,379.2176258451742,378.6088129225871,164.25406933718915
418.3080659270849,414.2772593343764,410.2464527416679,406.2156461489594,402.18483955625095,398.1540329635425,394.12322637083395,390.0924197781255,386.061613185417,382.0308065927085,24.808930346818073
390.2409290439603,389.0168361395643,387.79274323516825,386.56865033077224,385.3445574263762,384.1204645219802,382.8963716175841,381.6722787131881,380.44818580879206,379.224092904396,81.69314570885452
408.1442596606903,405.12983369462125,402.1154077285522,399.10098176248323,396.08655579641413,393.07212983034515,390.0577038642761,387.04327789820707,384.0288519321381,381.01442596606904,33.17381190502594
383.47583095004313,382.9282478550388,382.3806647600345,381.8330816650302,381.2854985700259,380.73791547502157,380.19033238001725,379.64274928501294,379.0951661900086,378.5475830950043,182.6206851751187
385.4261308635433,384.68351777718897,383.9409046908346,383.1982916044803,382.455678518126,381.7130654317716,380.9704523454173,380.227839259063,379.4852261727087,378.7426130863543,134.6596253655116
391.12687300474784,389.81418570427303,388.5014984037982,387.1888111033235,385.8761238028487,384.5634365023739,383.2507492018991,381.93806190142436,380.62537460094956,379.31268730047475,76.17960497052984
422.03022752097326,417.6272047688759,413.2241820167786,408.8211592646813,404.41813651258394,400.01511376048666,395.6120910083893,391.20906825629197,386.8060455041947,382.40302275209734,22.711670057204728
391.851093804916,390.4659844244244,389.0808750439328,387.6957656634412,386.3106562829496,384.925546902458,383.5404375219664,382.1553281414748,380.7702187609832,379.3851093804916,72.19646434313245
391.326818401708,389.99413656153723,388.6614547213664,387.3287728811956,385.99609104102484,384.663409200854,383.3307273606832,381.9980455205124,380.6653636803416,379.3326818401708,75.03666440534941
384.4134945808906,383.77214512280153,383.1307956647125,382.4894462066234,381.8480967485344,381.2067472904453,380.5653978323562,379.92404837426716,379.2826989161781,378.64134945808905,155.92123566761282
385.2721193621018,384.5449074258916,383.81769548968146,383.09048355347124,382.3632716172611,381.6360596810509,380.9088477448407,380.1816358086305,379.45442387242036,378.7272119362102,137.51149427104264
383.33496800977696,382.8014712087992,382.26797440782155,381.7344776068438,381.20098080586615,380.6674840048885,380.13398720391075,379.6004904029331,379.0669936019554,378.5334968009777,187.44254851526532
387.5746018719197,386.6171416847277,385.65968149753576,384.7022213103438,383.7447611231518,382.7873009359598,381.8298407487679,380.87238056157594,379.91492037438394,378.95746018719194,104.44298503238986
407.48213232316266,404.5339190908464,401.5857058585301,398.6374926262139,395.68927939389755,392.74106616158133,389.79285292926505,386.8446396969488,383.89642646463255,380.9482132323163,33.91884918766034
384.55097824931386,383.8958804243824,383.24078259945105,382.5856847745197,381.9305869495883,381.27548912465693,380.62039129972555,379.9652934747941,379.31019564986275,378.6550978249314,152.648957444599
384.1668626086894,383.5501763478205,382.93349008695156,382.3168038260826,381.70011756521365,381.08343130434474,380.4667450434758,379.8500587826068,379.2333725217379,378.61668626086896,162.15700972337947
386.17959514910837,385.3616356341975,384.54367611928666,383.72571660437586,382.907757089465,382.08979757455415,381.27183805964336,380.4538785447325,379.6359190298217,378.81795951491085,122.25543951389925
384.09037745001785,383.48133970501607,382.8723019600143,382.2632642150125,381.6542264700107,381.0451887250089,380.43615098000714,379.82711323500536,379.21807549000357,378.6090377450018,164.1934359909122
387.194631279525,386.27516815157253,385.35570502362003,384.43624189566754,383.51677876771504,382.59731563976254,381.67785251181,380.75838938385755,379.838926255905,378.9194631279525,108.75911927287815
386.7300740301464,385.85706662713176,384.9840592241171,384.1110518211025,383.23804441808784,382.3650370150732,381.49202961205856,380.6190222090439,379.7460148060293,378.87300740301464,114.54656587639882
388.4703047649948,387.42327428849535,386.37624381199583,385.3292133354964,384.28218285899686,383.2351523824974,382.18812190599795,381.14109142949843,380.094060952999,379.04703047649946,95.50820367170992
444.296179972562,437.66656197530585,431.03694397804964,424.4073259807934,417.7777079835372,411.148089986281,404.5184719890248,397.8888539917686,391.2592359945124,384.6296179972562,15.083825348819037
409.667330489147,406.5005974402323,403.3338643913176,400.1671313424029,397.0003982934882,393.8336652445735,390.6669321956588,387.5001991467441,384.3334660978294,381.1667330489147,31.57828539866089
439.4030455767478,433.262741019073,427.1224364613982,420.9821319037234,414.84182734604866,408.7015227883739,402.5612182306991,396.4209136730243,390.28060911534953,384.14030455767477,16.28583713734685
385.2842717970933,384.555844617384,383.8274174376747,383.09899025796534,382.370563078256,381.64213589854666,380.91370871883737,380.185281539128,379.4568543594187,378.72842717970934,137.28208225275608
391.7228432074306,390.35055888668757,388.9782745659445,387.60599024520144,386.2337059244584,384.8614216037153,383.48913728297225,382.1168529622292,380.7445686414861,379.37228432074306,72.87119621526534
386.95141846697015,386.05627662027314,385.1611347735761,384.2659929268791,383.3708510801821,382.4757092334851,381.58056738678806,380.68542554009105,379.79028369339403,378.895141846697,111.71413823294056
383.2215696102012,382.69941264918106,382.1772556881609,381.65509872714085,381.1329417661207,380.6107848051006,380.08862784408046,379.56647088306033,379.04431392204026,378.52215696102013,191.5132947852186
394.70608025547125,393.03547222992415,391.364864204377,389.6942561788299,388.02364815328275,386.35304012773565,384.6824321021885,383.01182407664135,381.34121605109425,379.67060802554715,59.858445829774986
388.86052446739654,387.7744720206569,386.68841957391726,385.60236712717756,384.516314680438,383.4302622336983,382.34420978695863,381.258157340219,380.1721048934793,379.08605244673964,92.07658460712595
384.2069305854911,383.58623752694194,382.96554446839286,382.3448514098437,381.72415835129465,381.10346529274557,380.48277223419643,379.8620791756473,379.2413861170982,378.62069305854914,161.11022770860973
395.93412087623744,394.14070878861367,392.34729670098994,390.5538846133662,388.76047252574244,386.9670604381187,385.17364835049494,383.3802362628712,381.5868241752475,379.7934120876237,55.75963309832449
417.3763076910474,413.4386769219426,409.5010461528379,405.5634153837332,401.6257846146284,397.6881538455237,393.7505230764189,389.8128923073142,385.8752615382095,381.93763076910477,25.395981965758597
392.71664052388627,391.24497647149764,389.773312419109,388.3016483667204,386.8299843143318,385.35832026194316,383.88665620955453,382.4149921571659,380.94332810477727,379.47166405238863,67.95029058275361
401.6718564923205,399.30467084308845,396.9374851938564,394.5702995446244,392.20311389539233,389.8359282461603,387.4687425969282,385.10155694769617,382.7343712984641,380.36718564923206,42.24425745080089
383.10361537362513,382.59325383626265,382.0828922989001,381.57253076153756,381.0621692241751,380.5518076868126,380.04144614945005,379.5310846120875,379.020723074725,378.51036153736254,195.93953046851462
383.8266883284348,383.24401949559126,382.6613506627478,382.0786818299043,381.49601299706086,380.9133441642174,380.3306753313739,379.74800649853046,379.16533766568693,378.58266883284347,171.6240759128834
385.3163191632584,384.58468724693256,383.8530553306067,383.1214234142809,382.38979149795506,381.6581595816292,380.92652766530335,380.1948957489775,379.4632638326517,378.73163191632585,136.68075130208467
383.4261680350121,382.8835512315109,382.3409344280097,381.7983176245085,381.2557008210073,380.71308401750605,380.1704672140049,379.62785041050364,379.0852336070024,378.54261680350123,184.29211803754353
383.8570499554841,383.27134495993573,382.6856399643873,382.09993496883885,381.51422997329047,380.9285249777421,380.34281998219365,379.75711498664526,379.1714099910968,378.58570499554844,170.7344153798229
399.1353880687356,397.02184926186203,394.9083104549885,392.79477164811493,390.68123284124135,388.56769403436783,386.45415522749425,384.3406164206207,382.2270776137471,380.1135388068735,47.31401177720717
383.30470772440793,382.77423695196717,382.24376617952635,381.7132954070856,381.18282463464476,380.652353862204,380.1218830897632,379.59141231732235,379.0609415448816,378.5304707724408,188.51179969799554
386.4840346480978,385.635631183288,384.7872277184782,383.93882425366843,383.09042078885864,382.2420173240489,381.3936138592391,380.5452103944293,379.6968069296196,378.8484034648098,117.86844838313014
383.8313107566595,383.24817968099353,382.6650486053276,382.08191752966167,381.4987864539957,380.91565537832975,380.3325243026638,379.7493932269979,379.1662621513319,378.58313107566596,171.4880310328125
383.28490220806844,382.7564119872616,382.22792176645476,381.69943154564794,381.17094132484107,380.6424511040342,380.1139608832274,379.58547066242056,379.0569804416137,378.5284902208068,189.21825998469865
391.5868282232451,390.2281454009206,388.8694625785961,387.5107797562716,386.15209693394706,384.79341411162255,383.43473128929804,382.07604846697353,380.717365644649,379.3586828223245,73.60069499437277
409.23986178082714,406.11587560274444,402.99188942466174,399.867903246579,396.7439170684963,393.61993089041357,390.49594471233087,387.37195853424817,384.2479723561654,381.1239861780827,32.01038490553535
395.9898072423473,394.1908265181126,392.39184579387785,390.59286506964315,388.7938843454084,386.99490362117365,385.1959228969389,383.3969421727042,381.59796144846945,379.79898072423475,55.58703250838833
388.4798121497798,387.4318309348018,386.38384971982384,385.33586850484585,384.28788728986785,383.23990607488986,382.1919248599119,381.1439436449339,380.095962429956,379.047981214978,95.42155772525126
383.7602706731448,383.1842436058303,382.6082165385159,382.0321894712014,381.4561624038869,380.88013533657244,380.30410826925794,379.72808120194344,379.152054134629,378.5760270673145,173.60295318449863
383.4900978312624,382.9410880481362,382.3920782650099,381.8430684818837,381.29405869875745,380.74504891563123,380.19603913250495,379.6470293493787,379.0980195662525,378.5490097831263,182.1461166512687
465.7930281688351,457.0137253519516,448.2344225350681,439.4551197181846,430.67581690130106,421.89651408441756,413.11721126753406,404.3379084506505,395.558605633767,386.7793028168835,11.390426106238142
386.9166724066557,386.02500516599014,385.13333792532455,384.24167068465897,383.35000344399344,382.45833620332786,381.5666689626623,380.6750017219967,379.78333448133117,378.8916672406656,112.14946051551314
388.6972235705125,387.62750121346124,386.55777885641,385.4880564993587,384.41833414230746,383.34861178525625,382.278889428205,381.20916707115373,380.1394447141025,379.06972235705126,93.4822006297558
396.3750697613211,394.537562785189,392.70005580905683,390.86254883292474,389.02504185679265,387.18753488066056,385.3500279045284,383.5125209283963,381.67501395226424,379.8375069761321,54.42156209414605
407.43507601627834,404.4915684146505,401.5480608130227,398.60455321139483,395.66104560976703,392.7175380081392,389.7740304065113,386.8305228048835,383.88701520325566,380.94350760162786,33.973073466736565
390.8993918940119,389.6094527046107,388.31951351520956,387.02957432580837,385.7396351364072,384.449695947006,383.1597567576048,381.8698175682036,380.5798783788024,379.2899391894012,77.5230342807256
383.0357046368846,382.53213417319614,382.0285637095077,381.52499324581925,381.0214227821308,380.5178523184423,380.01428185475385,379.5107113910654,379.0071409273769,378.50357046368845,198.58194078250384
391.3975367581569,390.0577830823412,388.71802940652555,387.37827573070984,386.03852205489414,384.69876837907844,383.35901470326274,382.0192610274471,380.6795073516314,379.3397536758157,74.64058640415105
386.79058094290446,385.91152284861397,385.03246475432354,384.1534066600331,383.2743485657427,382.3952904714522,381.51623237716177,380.63717428287134,379.7581161885809,378.87905809429043,113.75812434867322
384.63993906253825,383.97594515628447,383.31195125003063,382.6479573437768,381.98396343752296,381.3199695312692,380.65597562501534,379.9919817187615,379.3279878125077,378.66399390625384,150.60379177903556
390.0881096788983,388.87929871100846,387.67048774311866,386.4616767752288,385.252865807339,384.04405483944913,382.8352438715593,381.62643290366947,380.41762193577966,379.2088109678898,82.7259204758588
382.89341131005665,382.404070179051,381.91472904804533,381.42538791703964,380.936046786034,380.4467056550283,379.95736452402264,379.468023393017,378.9786822620113,378.4893411310057,204.35641654419214
382.93852867697757,382.44467580927983,381.9508229415821,381.4569700738843,380.96311720618655,380.4692643384888,379.975411470791,379.4815586030933,378.98770573539554,378.4938528676978,202.48945898842226
394.56823501300886,392.91141151170797,391.25458801040713,389.59776450910624,387.94094100780535,386.28411750650446,384.62729400520357,382.9704705039027,381.3136470026018,379.6568235013009,60.356459165072835
387.1366169960512,386.2229552964461,385.309293596841,384.39563189723583,383.48197019763074,382.5683084980256,381.65464679842046,380.7409850988154,379.82732339921023,378.9136616996051,109.44970117847708
392.2499546427108,390.8249591784397,389.3999637141686,387.97496824989753,386.5499727856265,385.1249773213554,383.6999818570843,382.2749863928133,380.8499909285422,379.4249954642711,70.17566196335393
392.93248302985563,391.43923472687004,389.9459864238845,388.4527381208989,386.9594898179134,385.4662415149278,383.97299321194225,382.4797449089567,380.9864966059711,379.49324830298553,66.96809887549352
435.54604290098996,429.79143861089096,424.03683432079197,418.282230030693,412.527625740594,406.773021450495,401.018417160396,395.263812870297,389.509208580198,383.754604290099,17.377389470906557
385.5807616367449,384.8226854730704,384.0646093093959,383.30653314572146,382.54845698204696,381.79038081837245,381.03230465469795,380.27422849102345,379.516152327349,378.7580761636745,131.91286679597937
387.0468423621164,386.1421581259048,385.23747388969315,384.33278965348154,383.4281054172699,382.5234211810582,381.61873694484655,380.71405270863494,379.8093684724233,378.90468423621166,110.5358046457723
427.27139857764587,422.3442587198813,417.4171188621167,412.4899790043521,407.5628391465875,402.63569928882293,397.70855943105835,392.78141957329376,387.8542797155292,382.9271398577646,20.29575024999787
393.2139169110312,391.6925252199281,390.17113352882495,388.6497418377219,387.12835014661874,385.6069584555156,384.0855667644125,382.56417507330934,381.04278338220627,379.52139169110313,65.72929284732228
383.21775852946723,382.69598267652054,382.1742068235738,381.65243097062705,381.13065511768036,380.6088792647336,380.08710341178687,379.5653275588402,379.04355170589344,378.52177585294675,191.65317719333075
395.2674656477863,393.5407190830077,391.81397251822904,390.0872259534504,388.36047938867176,386.6337328238932,384.90698625911455,383.1802396943359,381.4534931295573,379.72674656477864,57.91237813339448
403.6548566227011,401.089370960431,398.5238852981609,395.95839963589077,393.3929139736207,390.82742831135056,388.2619426490804,385.69645698681035,383.1309713245402,380.56548566227013,38.97897441824462
387.2686521752662,386.3417869577396,385.414921740213,384.48805652268635,383.56119130515975,382.6343260876331,381.7074608701065,380.78059565257985,379.85373043505325,378.9268652175266,107.8905520555126
382.8278837518532,382.3450953766679,381.8623070014826,381.3795186262973,380.89673025111193,380.41394187592664,379.9311535007413,379.448365125556,378.96557675037064,378.48278837518535,207.13009082212014
395.12004708602944,393.4080423774265,391.6960376688236,389.9840329602206,388.27202825161766,386.5600235430147,384.8480188344118,383.13601412580886,381.42400941720587,379.71200470860293,58.41105430230008
384.9239078701519,384.2315170831367,383.5391262961215,382.84673550910634,382.15434472209114,381.46195393507594,380.76956314806074,380.07717236104554,379.3847815740304,378.6923907870152,144.4271094811757
384.1605213890437,383.54446925013934,382.928417111235,382.3123649723306,381.69631283342625,381.0802606945218,380.46420855561746,379.8481564167131,379.23210427780873,378.61605213890437,162.32392306574351
395.3829880849355,393.64468927644197,391.9063904679484,390.16809165945483,388.4297928509613,386.69149404246775,384.9531952339742,383.2148964254807,381.4765976169871,379.73829880849354,57.527508798479936
