x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,k
0.004716573255163763,-0.0011076198867992146,-0.023987131326786044,-0.0639219610647967,-0.11439755719993411,-0.16487315333507152,-0.2048079830730822,-0.22768749451306902,-0.233511687655032,-0.22879511439986822,7.553348365062512
0.0018731541471144076,-0.0004398835069746622,-0.0095263217788371,-0.0253861606684729,-0.045432191359312174,-0.06547822205015144,-0.08133806093978727,-0.0904244992116497,-0.09273753686573875,-0.09086438271862435,19.01921469755733
0.0024290379445708176,-0.0005704248800230058,-0.012353386457080173,-0.03291984678660066,-0.0589148078852858,-0.08490976898397094,-0.10547622931349146,-0.1172591908905486,-0.12025865371514242,-0.1178296157705716,14.66667944204696
0.002965538986889671,-0.0006964144897699323,-0.015081876032636027,-0.040190845641708606,-0.07192730771433047,-0.10366376978695231,-0.1287727393960249,-0.143158200938891,-0.1468201544155506,-0.14385461542866093,12.013303835521027
0.011116526422378141,-0.002610557511022349,-0.05653544740333151,-0.1506581432545493,-0.2696244494615457,-0.38859075566854206,-0.4827134515197599,-0.536638341412069,-0.5503654253454695,-0.5392488989230914,3.2047709448044865
0.011118191634077332,-0.002610948562214374,-0.056543916189790336,-0.15068071124865046,-0.26966483813787967,-0.3886489650271089,-0.4827857600859691,-0.536718727713545,-0.5504478679098367,-0.5393296762757593,3.2042909546904323
0.028367661011700296,-0.006661740161490792,-0.14426974273672677,-0.3844563467140075,-0.6880400128761797,-0.9916236790383517,-1.2318102830156328,-1.3694182855908688,-1.4044476867640596,-1.3760800257523593,1.2558638821471693
0.0020549181221919555,-0.0004825681813363236,-0.010450720935765385,-0.027849540141095218,-0.04984076377214529,-0.07183198740319535,-0.0892308066085252,-0.09919895936295427,-0.10173644566648254,-0.09968152754429058,17.33690530092121
0.00295352043249706,-0.0006935921038690521,-0.015020753131118905,-0.04002796264925247,-0.07163580513624923,-0.10324364762324598,-0.12825085714137957,-0.14257801816862942,-0.14622513070499554,-0.14327161027249846,12.062188733689855
0.0025105217308741285,-0.0005895601838291006,-0.01276778949448057,-0.034024166201080265,-0.06089114655325732,-0.08775812690543437,-0.10901450361203409,-0.12119273292268555,-0.12429281483738878,-0.12178229310651464,14.190644298141304
0.06990526552130127,-0.016416253515961765,-0.3555180199220891,-0.94740003369708,-1.6955088320306355,-2.4436176303641908,-3.0354996441391826,-3.3746014105453095,-3.4609229295825727,-3.391017664061271,0.5096314364864687
0.0018362735171742143,-0.00043122261760657546,-0.00933875753125089,-0.024886331223758718,-0.04453767456822155,-0.06418901791268439,-0.07973659160519223,-0.08864412651883653,-0.09091162265361732,-0.0890753491364431,19.401206058023686
0.0021376909684745066,-0.000502006202473624,-0.010871679760458202,-0.02897132970547922,-0.051848367789922876,-0.07472540587436653,-0.09282505581938758,-0.10319472937737215,-0.10583442654832027,-0.10369673557984575,16.665608551928393
0.008236163000426414,-0.001934145286560482,-0.04188674972953112,-0.11162165032848548,-0.19976302221485315,-0.2879043941012208,-0.3576392947001752,-0.39759189914314585,-0.40776220743013275,-0.3995260444297063,4.325548302497695
0.009581195564411303,-0.0022500069801387884,-0.04872719744563239,-0.12985037583206943,-0.2323859523274679,-0.33492152882286635,-0.4160447072093034,-0.46252189767479707,-0.4743531002193471,-0.4647719046549358,3.718316847421302
0.009500879604779112,-0.0022311459237524395,-0.04831873363788278,-0.1287618835376118,-0.23043793857065156,-0.3321139936036913,-0.41255714350342043,-0.4586447312175507,-0.47037675674608226,-0.4608758771413031,3.749749746083333
0.005788671753047599,-0.0013593869118451243,-0.029439515096259937,-0.07845171280019679,-0.140400640922074,-0.20234956904395118,-0.25136176674788807,-0.27944189493230287,-0.2865899535971956,-0.280801281844148,6.1544206348948
0.0033792178231734464,-0.0007935610580574598,-0.01718572728994179,-0.04579728087247953,-0.08196083115942163,-0.11812438144636371,-0.14673593502890148,-0.1631281012607858,-0.16730088014201672,-0.16392166231884325,10.542652989481532
